generation,name,score
2.1,Roman Crudgington,214
2.1,Vladamir Zammett,192
2.1,Neale Van Oord,188
2.1,Gayla Robertacci,187
2.1,Holly Jurczik,175
2.1,Ximenez Murrock,175
2.1,Erinna Stoffer,174
2.1,Fifi Freddi,173
2.1,Park Follis,173
2.1,Gloriana Hierro,172
2.1,Gayla Blackler,172
2.1,Adrian Prinett,170
2.1,Kassia Marriott,169
2.1,Lorita Genge,169
2.1,Gerome Kivlin,168
2.1,Lalo Beebe,167
2.1,Nelle St. Clair,167
2.1,Josh Shortell,165
2.1,Adelice Edmonds,165
2.1,Kevon Benson,164
2.1,Raleigh Knaggs,164
2.1,Lilli France,163
2.1,Gayla Hemmingway,162
2.1,Holly Cometson,162
2.1,Kimberlyn Hunnisett,162
2.1,Keri Calvard,162
2.1,Vladamir Innwood,161
2.1,Portie Innwood,161
2.1,Lynnell Slocom,160
2.1,Carita Hodgon,160
2.1,Kevon Dungay,160
2.1,Karita Berkelay,159
2.1,Eugine Becket,159
2.1,Tabby Stockau,159
2.1,Quintina McCreath,158
2.1,Tallie Deware,158
2.1,Pail Keitley,158
2.1,Genovera Mc Cahey,157
2.1,Mireille Brandon,157
2.1,Asher Halstead,157
2.1,Dorey Pebworth,157
2.1,Antin Blurton,156
2.1,Annissa Aggas,156
2.1,Maria Wanstall,156
2.1,Erda Halston,156
2.1,Romonda Dennert,156
2.1,Sigismondo Riply,156
2.1,Mischa Goshawk,155
2.1,Nicoli Laugherane,155
2.1,Isabella Fogt,155
2.1,Josselyn Wayper,155
2.1,Tiebold Renvoise,155
2.1,Ree Prayer,155
2.1,Mattie Laugherane,155
2.1,Juliette McIlvaney,154
2.1,Michell Glander,153
2.1,Tamiko Fargher,152
2.1,Antin Gillivrie,152
2.1,Henderson Andrzej,152
2.1,Murvyn Skayman,152
2.1,August Rapper,152
2.1,Marius Urrey,152
2.1,Lelia Jeary,152
2.1,Randy Raddenbury,152
2.1,Maressa Lillee,151
2.1,Merrie Quarrie,151
2.1,Carolee Beardsell,151
2.1,Glori Crowd,150
2.1,Lanie Lepick,150
2.1,Elfrida Pegg,150
2.1,Helen De Normanville,150
2.1,Hewett Sailor,150
2.1,Marris Finan,150
2.1,Monroe Middlemiss,150
2.1,Yvon Baribal,150
2.1,Hillie Corten,150
2.1,Celina Labrum,149
2.1,Matty Kime,149
2.1,Alejandrina Blaycock,149
2.1,Ryun Clift,149
2.1,Elnar Merring,149
2.1,Percival Garley,149
2.1,Pammy Wake,149
2.1,Doralyn Braley,149
2.1,Terra Calvard,149
2.1,Claude Ruskin,149
2.1,Catlaina Rodenborch,149
2.1,Bax Aickin,149
2.1,Bebe Brechin,149
2.1,Ardis Balassa,149
2.1,Ryun Newbatt,149
2.1,Stormie Bourley,148
2.1,Donnamarie Arlt,148
2.1,Helyn Grand,148
2.1,Wilhelmine Tavner,148
2.1,Roxana Galea,148
2.1,Lydia Fusco,147
2.1,Dorothy Saterweyte,147
2.1,Ari Buesden,147
2.1,Cathy Haspineall,147
2.1,Inge Piller,147
2.1,Lotte Brettle,147
2.1,Arlen Matussevich,147
2.1,Hamnet Blaycock,147
2.1,Elladine Allwright,146
2.1,Eudora Brisset,146
2.1,Inger Fayter,146
2.1,Valentina Brisset,146
2.1,Georgi McKissack,146
2.1,Anthea Dawltrey,146
2.1,Mella Shulver,146
2.1,Annabal Eagers,145
2.1,Rooney Darleston,145
2.1,Mignon Mathiassen,145
2.1,Catherine Klaussen,145
2.1,Eugine Baribal,145
2.1,Jillie Barwis,145
2.1,Erik Boatman,145
2.1,Fina Foulds,145
2.1,Hamnet Rosenblum,145
2.1,Giustino Pape,145
2.1,Scot Scambler,145
2.1,Faina Ferrandez,145
2.1,Kristyn Steele,145
2.1,Jessey Bramhill,145
2.1,Cordy Halls,145
2.1,Ruthanne Sandeford,144
2.1,Zolly Chagg,144
2.1,My Pollendine,144
2.1,Idelle Shervil,144
2.1,Mozelle Chagg,144
2.1,Maurise Colling,144
2.1,Henderson Bellham,144
2.1,Kelby Piller,144
2.1,Lari Geer,144
2.1,Rene Buesden,144
2.1,Lesley Deane,144
2.1,Cchaddie MacWilliam,144
2.1,Kipper Chartres,144
2.1,Jerrilyn Grand,144
2.1,Georgie Izkovitz,144
2.1,Kamilah Bannister,144
2.1,Jae MacArd,143
2.1,Daniel Tomenson,143
2.1,Catlaina Hearthfield,143
2.1,Catlaina Slee,143
2.1,Jeramey Selwood,143
2.1,Fraser Beneze,143
2.1,Haywood Hamnett,143
2.1,Caralie Saterweyte,143
2.1,Gisela Voelker,143
2.1,Britteny Tredget,143
2.1,Arte Mackie,143
2.1,Augusto Claussen,143
2.1,Ari Birchett,143
2.1,Shirlene Southcott,143
2.1,Conan Muckersie,143
2.1,Raleigh Peche,143
2.1,Michel Halstead,143
2.1,Pammy Hearst,143
2.1,Mason Braley,143
2.1,Perrine Selvester,143
2.1,Fielding Petrashov,143
2.1,Tiertza Urrey,143
2.1,Doralyn Dreelan,142
2.1,Otto Aluard,142
2.1,Berty Boorne,142
2.1,Ameline Aslett,142
2.1,Essy Shitliff,142
2.1,Caitrin Schoular,142
2.1,Nissy Kopp,142
2.1,Giustino Dopson,142
2.1,Jude Stickells,142
2.1,Benton Itzig,142
2.1,Kevon Bannister,142
2.1,Zack Luigi,142
2.1,Reid Monaghan,142
2.1,Mahmud McIlvaney,142
2.1,Elbert Eccleshare,142
2.1,Giovanna Grigoryev,142
2.1,Rooney Quene,142
2.1,Dani Coppledike,142
2.1,Marcile Bispham,142
2.1,Joshua Dudman,142
2.1,Hunt Stockau,142
2.1,Rourke Braune,142
2.1,Bradan McLucky,141
2.1,Albert Gooda,141
2.1,Milt Elmhirst,141
2.1,Otto O'Caine,141
2.1,Rianon Hakes,141
2.1,Clarissa Diamant,141
2.1,Jabez Peattie,141
2.1,Ahmed Stainton - Skinn,141
2.1,Pansy Grantham,141
2.1,Meredith Shane,141
2.1,Sutherland Nutbean,141
2.1,Dionis Scambler,141
2.1,Elle Hansel,141
2.1,Malissa Lippiatt,141
2.1,Tisha Smedmore,141
2.1,Kylila McCay,141
2.1,Benton Dahlberg,140
2.1,Suzy Mussared,140
2.1,Wayland Whiteford,140
2.1,Ange Glavin,140
2.1,Mercedes Strongitharm,140
2.1,Martguerita Jenik,140
2.1,Clim Funcheon,140
2.1,Berti Mergue,140
2.1,Jerrie Starsmore,140
2.1,Mae Lymer,140
2.1,Ashlin Hallwell,140
2.1,Pavla Gregoletti,140
2.1,Chaunce Baribal,140
2.1,Ofelia Shulver,140
2.1,Gherardo Laver,140
2.1,Verina Glander,140
2.1,Ede Bremond,140
2.1,Monroe Mingay,140
2.1,Constantine Dorney,140
2.1,Win Braferton,139
2.1,Tiphani Bultitude,139
2.1,Lanie Zorzenoni,139
2.1,Evania Hoodlass,139
2.1,Verina Porch,139
2.1,Barnebas McKissack,139
2.1,Harrison Fitzhenry,139
2.1,Caddric Pealing,139
2.1,Catherin Maghull,139
2.1,Oralie Gellan,139
2.1,Fredra Hingeley,139
2.1,Kelwin Ferrandez,139
2.1,Shane Meakes,139
2.1,Vachel Colledge,139
2.1,Rainer Balassa,139
2.1,Delainey Groocock,138
2.1,Neysa Labrum,138
2.1,Harli Halstead,138
2.1,Hurlee Sandeford,138
2.1,Garrott Josselsohn,138
2.1,Pammy Kime,138
2.1,Pietro Ragdale,138
2.1,Quintina Ducket,138
2.1,Darelle Laugherane,138
2.1,Kamilah Raddin,138
2.1,Theadora Morant,138
2.1,Griffy Sandeford,138
2.1,Rab Borless,138
2.1,Rozele Lillee,138
