generation,name,score
6.1,Norine McClurg,182
6.1,Elladine Paty,163
6.1,Druci Pellamonuten,161
6.1,Cherye Illingworth,159
6.1,Alika Bollands,154
6.1,Berti Rydeard,154
6.1,Terra Chagg,152
6.1,Dorella Harmond,148
6.1,Bobbie Bus,147
6.1,Lorant Fabry,145
6.1,Anderea Stivers,144
6.1,Neale Labrum,143
6.1,Park Hearthfield,142
6.1,Ari Dansie,142
6.1,Holly Rushworth,141
6.1,Kim MacArd,140
6.1,Jaquenetta Angier,140
6.1,Jerrome Wanstall,140
6.1,Netty Kivlin,140
6.1,Maria Salterne,140
6.1,Alexander Ruppelin,139
6.1,Leeland Scattergood,139
6.1,Hyatt Mackelworth,139
6.1,Maddy Toquet,138
6.1,Meredith Sinderland,137
6.1,Lilli Boatman,137
6.1,Dorella Aickin,137
6.1,Lynnell Colwell,137
6.1,Jacquette Baggallay,136
6.1,Padraig Mackie,135
6.1,Bondy Petrina,135
6.1,Perla Leahair,135
6.1,Bartholemy Rushworth,135
6.1,Toni Dressel,135
6.1,Matt Blant,134
6.1,Valentina Foulds,134
6.1,Carmine Gladman,134
6.1,Hildegaard Luigi,134
6.1,Ari Craw,133
6.1,Yoko Van der Velde,133
6.1,Erma Warre,133
6.1,Gilly Ferneley,133
6.1,Appolonia Beagin,133
6.1,Glen Newbatt,133
6.1,Elbertina Bus,133
6.1,Ardis Dahlberg,133
6.1,Briano Menloe,132
6.1,Jacobo Dufall,132
6.1,Carita Selwood,132
6.1,Lana Albro,132
6.1,Lay Van Oord,131
6.1,Deanne Shervil,131
6.1,Alyosha Glasebrook,131
6.1,Pamella Forsdike,131
6.1,Elysha Trittam,130
6.1,Kirbie Phettis,130
6.1,Anthea Prinett,130
6.1,Tallulah Balme,130
6.1,Trefor Glasebrook,130
6.1,Kirbie Zammett,130
6.1,Haskell Funcheon,130
6.1,Eadie Bailess,130
6.1,Brianna Bunworth,130
6.1,Edy Warre,129
6.1,Betteanne Murty,129
6.1,Araldo Monksfield,129
6.1,Erik Mattea,129
6.1,Tabbi Enrdigo,129
6.1,Bondy Cool,129
6.1,Lonnie Zanni,128
6.1,Audre Eastman,128
6.1,Martguerita Meates,128
6.1,Ivory Duran,128
6.1,Holly Issakov,128
6.1,Shayna Urrey,128
6.1,Chantal Creswell,128
6.1,Arnold MacMeanma,128
6.1,Eddi Warbey,127
6.1,Theda Scherme,127
6.1,Pavel Culpin,127
6.1,Christy Clethro,126
6.1,Juliana Nance,126
6.1,Ivory Kiezler,126
6.1,Rolando Mergue,126
6.1,Filmer Mulkerrins,126
6.1,Maje Tench,126
6.1,Gina Aylmer,126
6.1,Marris Sharratt,126
6.1,North Legrave,126
6.1,Glenden Selwood,126
6.1,Brynne Youngs,126
6.1,Adi Funcheon,126
6.1,Wayland Rapper,126
6.1,Martin Lilburn,125
6.1,Giordano Cutting,125
6.1,Elladine Marcone,125
6.1,Red Jurczik,125
6.1,Lancelot Gommery,125
6.1,Gerome Bootland,125
6.1,Curcio McNeillie,125
6.1,Briggs Aylmer,125
6.1,Adolpho Stickells,124
6.1,Phillip Merring,124
6.1,Jaquenetta Mingay,124
6.1,Jeremie Durrans,124
6.1,Locke Mergue,124
6.1,Tamiko Goodliff,124
6.1,Bondy Sketh,124
6.1,Erma Wayper,124
6.1,Caitrin Follis,124
6.1,Valerye McElwee,124
6.1,Jeremie Crumly,124
6.1,Marris Bangham,123
