generation,name,score
1.0,Marita Mackelworth,140
1.0,Nata Allwright,93
1.0,Urbanus Behrendsen,89
1.0,Garrott Pearsall,89
1.0,Temple Loveitt,88
1.0,Cristian Chessum,88
1.0,Milt Fusco,87
1.0,Alexa Bloss,86
1.0,Kerri Munson,86
1.0,Philippa Melly,86
1.0,Anatollo Glasebrook,86
1.0,Diann Shulver,85
1.0,Uriel Jullian,84
1.0,Aurthur Muckersie,84
1.0,Datha Latch,84
1.0,Garrott Gun,83
1.0,Haleigh Tench,83
1.0,Adi Jeary,83
1.0,Rianon Benitti,83
1.0,Desdemona Seabon,83
1.0,Kendrick Maguire,82
1.0,Ruthanne Skepper,82
1.0,Tabbi Collinwood,81
1.0,Diann Strattan,80
1.0,Hyatt Trencher,79
1.0,Colet Angier,79
1.0,Ruthanne Andrassy,79
1.0,Kimberlyn McRobert,78
1.0,Anitra Adamovich,78
1.0,My Broggini,78
1.0,Jeremie Gooda,78
1.0,Robinette Ogley,78
1.0,Jeremie Murrock,77
1.0,Hillie Servante,77
1.0,Matty Denyer,77
1.0,Livvy Massei,77
1.0,Dalt Wanstall,76
1.0,Salome McAndie,76
1.0,Lana Hoodlass,75
1.0,Catarina Elmhirst,75
1.0,Adolpho Galea,75
1.0,Tallulah Piele,75
1.0,Curr Forsdike,74
1.0,Ailis Loraine,74
1.0,Brad Mathiassen,74
1.0,Nat Greatbach,74
1.0,Idelle Warre,74
1.0,Ikey Broggini,74
1.0,Phillie Roney,73
1.0,Austen Cronin,73
1.0,Locke Ivashev,73
1.0,Kellia Jilliss,73
1.0,Roderick Wildblood,73
1.0,Wayland Boatman,73
1.0,Maddy Shervil,72
1.0,Vivyanne Freeborn,72
1.0,Cindra Angier,72
1.0,Perrine McNeillie,72
1.0,Lauree Stedson,72
1.0,Anderea Morse,72
1.0,Mozelle Banbury,72
1.0,Clementius Beardsdale,71
1.0,Henry Quarrie,71
1.0,Klemens Piller,71
1.0,Ameline Moakes,71
1.0,Zora Birchett,71
1.0,Cristian Tredget,70
1.0,Mirella Menat,70
1.0,Annissa Rushworth,70
1.0,Cinda Giffen,70
1.0,Jeri Antonignetti,70
1.0,Quintina Merring,70
1.0,Bernie Farra,70
1.0,Ardis Freeborn,70
1.0,Patience Cool,69
1.0,Franz Taile,69
1.0,Hirsch Kime,69
1.0,Ange Glavin,69
1.0,Haywood Kippling,69
1.0,Chrystel Dawid,69
1.0,Ali Morby,69
1.0,Loreen Dewire,69
1.0,Sarita Lundon,68
1.0,Perrine Maghull,68
1.0,Rutledge Brisset,68
1.0,Edy Buckam,68
1.0,Adolpho Ivashev,68
1.0,Kim Edmonds,68
1.0,Jeri Trittam,67
1.0,Lizzy Statter,67
1.0,Urbanus Albro,67
1.0,Wendell Sibbering,67
1.0,Mella Phettis,67
1.0,Eugine Fadden,67
1.0,Salome Hadny,67
1.0,Emelda Fancet,67
1.0,Osbourn Huthart,67
1.0,Inger Ivashev,67
1.0,Cristian Bourley,66
1.0,Sherlocke Ragdale,66
1.0,Veronike Barwis,66
1.0,Jenn Rapinett,66
1.0,Cherye Tavner,66
1.0,Kendrick Grimwade,66
1.0,Corry Otridge,66
1.0,Scot McCrory,66
1.0,Yurik Argyle,66
1.0,Alexei Bultitude,66
1.0,Clementius Keitley,66
1.0,Parsifal Aksell,65
1.0,Rozele Barosch,65
1.0,Adam Steele,65
1.0,Rianon Thrasher,65
1.0,Adam Hodgon,65
1.0,Devi Slinn,65
1.0,Janetta Zupo,65
1.0,Clarissa Matitiaho,65
1.0,Colet Dressel,65
1.0,Adrian Bus,65
1.0,Georgie Chamley,65
1.0,Yoko Glavin,65
1.0,Asher Gerhartz,65
1.0,Helyn Slocket,64
1.0,Deena Bissett,64
1.0,Frasier Allitt,64
1.0,Elga Tabb,64
1.0,Timothee Jowle,64
1.0,Nataline McCaughren,64
1.0,Hillery Anstiss,64
1.0,Cosme Beagin,64
1.0,Juliette Peche,64
