generation,name,score
5.2,Kristina Jeckells,311
5.2,North McLae,305
5.2,Betteanne Follis,300
5.2,Beltran Cometson,299
5.2,Kathleen Loxley,299
5.2,Rosmunda Beebe,299
5.2,Nelle Jarrard,298
5.2,Ernaline Smitheman,298
5.2,Arleen Gooda,297
5.2,Isabella Burdus,295
5.2,Maryanna Fancet,294
5.2,Maje Cesaric,292
5.2,Filmer Strettle,292
5.2,Ailis MacAscaidh,292
5.2,Padraig McKissack,291
5.2,Kinnie Kiddy,291
5.2,Wittie Bangham,290
5.2,Rianon Spaldin,290
5.2,Agace Crutchfield,290
5.2,Cristian Mithan,289
5.2,Shannon Maides,289
5.2,Fredra Chipman,289
5.2,Parsifal McElwee,289
5.2,Wendi Drivers,289
5.2,Patience Kiezler,288
5.2,Caddric Morse,288
5.2,Reid Feragh,288
5.2,George Strongitharm,288
5.2,Erinna Sailor,287
5.2,Pavel Jullian,287
5.2,Kassia Sturch,287
5.2,Ernaline Anstiss,287
5.2,Emelda Haspineall,287
5.2,Tallulah Breinl,287
5.2,Josiah Dudman,286
5.2,Kizzie Dumberrill,286
5.2,Lura Duggon,286
5.2,Shem Zanni,286
5.2,Gayla McClenan,286
5.2,Jacinda Corten,285
5.2,Dorothy Cassely,285
5.2,Erica Hunsworth,284
5.2,Bebe Genge,284
5.2,Josselyn Kaiser,284
5.2,Pansy Dankersley,284
5.2,Marcile Dudman,284
5.2,Hillel Gildersleaves,284
5.2,Aubrette Blacklock,284
5.2,Pattin Londors,284
5.2,Yvon McCuffie,284
5.2,Yankee Maton,283
5.2,Datha McAllan,283
5.2,Ofelia McCurdy,283
5.2,Dareen Mabbett,283
5.2,Hamnet Stivey,282
5.2,Linell Blanque,282
5.2,Ferne Ready,282
5.2,Wilfrid Simm,282
5.2,Gayle Conroy,282
5.2,Goldi Kenworthey,282
5.2,Ali Adamovich,282
5.2,Abagael Renvoise,282
5.2,Carita Mellem,282
5.2,Berty Rydeard,281
5.2,Marja Tench,281
5.2,Hillie Conroy,281
5.2,Allina Bottini,280
5.2,Pansy Pithie,280
5.2,Elbert Hanner,280
5.2,Mead Laugherane,280
5.2,Davita Geer,280
5.2,Audre Smedmore,280
5.2,Emmey Le Grand,280
5.2,Juliana McLucky,280
5.2,Cinda Stockau,280
5.2,Archy Binner,279
5.2,Mozelle Birchett,279
5.2,Alexei Dankersley,279
5.2,Vladamir Brandon,279
5.2,Prudi Houliston,279
5.2,Romonda Barwis,278
5.2,Josiah Berzons,278
5.2,Georas Plowell,278
5.2,Sutherland Cusick,278
5.2,Grayce Skepper,278
5.2,Giordano Dradey,278
5.2,Kassia Robertacci,278
5.2,Gloriana Peacop,278
5.2,Risa Boorne,278
