generation,name,score
5.1,Janella Torrie,305
5.1,Elladine Duggan,297
5.1,Shayna Zanni,295
5.1,Adolpho Adamovich,295
5.1,Maighdiln Lynn,294
5.1,Justus Riddell,294
5.1,Virgie Nance,293
5.1,Oralie Corten,293
5.1,Violetta Jurczyk,292
5.1,Saundra Dybbe,290
5.1,Lenna Burkart,289
5.1,Deerdre Redler,289
5.1,Urbanus Scherme,287
5.1,Lizabeth Geer,287
5.1,Giselbert Manlow,287
5.1,Arleen Willey,286
5.1,Linell Tabb,286
5.1,Alexa Puckham,285
5.1,Bobbie Edmonds,285
5.1,Mel Petrashov,284
5.1,Nata Flaherty,284
5.1,Marita Cordingly,283
5.1,Christy Claesens,283
5.1,Violetta Lundon,283
5.1,Arnold Maghull,282
5.1,Elladine Capeling,282
5.1,Michell Pollendine,282
5.1,Tallie Selwood,281
5.1,Neille Brettle,281
5.1,Caitrin Bramhill,280
5.1,Westbrooke Leckey,279
5.1,Mei Yoodall,279
5.1,Bernardine Roney,279
5.1,Nathaniel Rydeard,279
5.1,Jeri Fossey,278
5.1,Rancell Nisbith,278
5.1,Sandie Riden,278
5.1,Anatollo Biasetti,278
5.1,Jacky Chessum,277
5.1,Kamilah Pecha,277
5.1,Ashlee McBrearty,277
5.1,Lyell Scambler,276
5.1,Maynord Hartin,276
5.1,Freddy Dorrity,276
5.1,Coralyn Murty,275
5.1,Jeramey Tree,275
5.1,Davita Comellini,275
5.1,Haskell Recke,275
5.1,Jere Marl,274
5.1,Stormie Jewell,274
5.1,Consalve Witul,274
5.1,Philomena Congdon,274
5.1,Normy Thunders,274
5.1,Luz Liebermann,274
5.1,Marius Brisset,274
5.1,Malorie Gooke,273
5.1,Willy France,273
5.1,Elladine Skillern,273
5.1,Adrian Bangham,272
5.1,Jeremie Blacklock,272
5.1,Tabby Fitzhenry,272
5.1,Luz Fadden,272
5.1,Annissa Hastings,271
5.1,Augustus Estabrook,271
5.1,Erinna Stedson,271
5.1,Yvonne Dankersley,271
5.1,Philomena Ceschelli,271
5.1,Augustus Taylo,271
5.1,Hillery Stivers,271
5.1,Kassia Blaycock,270
5.1,Rosabella Mithan,270
5.1,Raffarty Foskew,270
5.1,Jennette Barthrop,270
5.1,Rafaello Switsur,270
5.1,Gerome Melly,269
5.1,Ryun Redd,269
5.1,Hamlin Koppel,269
5.1,Romonda Monksfield,269
5.1,Elga Moultrie,269
5.1,Vera Simm,269
5.1,Pansy McElwee,268
5.1,Farrell Crowd,268
5.1,Anitra Scading,268
5.1,Odette Gooda,268
5.1,Win Giffen,268
5.1,Piotr Latch,268
5.1,Osbourn Simonnot,267
5.1,Shelbi Seabon,267
5.1,Madelyn Steele,266
5.1,Berti Alstead,266
5.1,Adah Rosenbush,266
5.1,El Bunworth,266
5.1,Jacquenetta Tregensoe,266
5.1,Deny Voelker,266
5.1,Adore Balassa,266
5.1,Gabriellia Dankersley,266
5.1,Ofella Cusick,265
5.1,Chantal Drayton,265
5.1,Pammy Backson,265
5.1,Inge Marriott,265
5.1,Chantal Borless,265
5.1,Thorin Schechter,265
5.1,Claude Semeniuk,264
5.1,Helyn Dorney,264
5.1,Matt Alten,264
5.1,Shelba Slocket,264
5.1,Ali Dartan,264
5.1,Shannon Meffen,264
5.1,Norine Deane,264
5.1,Red Balme,264
5.1,Orelle Finby,264
5.1,Roxana Ogley,264
5.1,Ernaline Allitt,263
5.1,Ashien Simm,263
5.1,Karrie MacMeanma,263
5.1,Emelda Servante,263
5.1,Michel Knaggs,262
5.1,Loni Lean,262
5.1,Cristi Gimblet,262
5.1,Pattin Conaboy,262
5.1,George Hingeley,262
5.1,Curr Deverick,262
5.1,Jacobo Plom,262
5.1,Lydia Hodgon,261
5.1,Cookie Axe,261
5.1,Jabez Cordingly,261
5.1,Agace Saunder,261
5.1,Clerc Schoular,261
5.1,Scot Hanner,261
5.1,Cordie Vasyutichev,261
5.1,Abra Rawlinson,260
5.1,Ameline Reeds,260
5.1,Lydia Citrine,260
5.1,Celina Loveitt,260
5.1,Keri Wenban,260
5.1,Aloysia Feronet,260
5.1,Cesaro Gelder,260
5.1,Maurise Jilliss,260
5.1,Kelcy Iamittii,260
5.1,Locke Lummis,260
5.1,Carita Railton,260
5.1,Ban Capnerhurst,260
5.1,Thurstan MacLaverty,260
5.1,Ernaline Schechter,260
5.1,Bengt Balfre,260
5.1,Renelle MacWilliam,260
5.1,Sherry Shervil,259
5.1,Jenna Nears,259
5.1,Vera Brandsen,259
5.1,Aloysia Murty,259
5.1,Terra Peel,259
5.1,Justus Crudgington,259
5.1,Marcile Nutbean,259
5.1,Rourke Hakes,259
5.1,Genovera Kearn,259
5.1,Wit Balassa,259
5.1,Pavel Steele,259
5.1,Linell Hairsnape,258
5.1,Lynnell De Normanville,258
5.1,Christy Lehrian,258
5.1,Ilaire McNeillie,258
5.1,Glynn Corten,258
5.1,Marylinda Darko,258
5.1,Spenser Jowle,257
5.1,Lauren MacArd,257
5.1,Eugine McClenan,257
5.1,Lorrayne Estabrook,257
5.1,Zita Culkin,257
5.1,Zita Andrzej,257
5.1,Stanwood Rosenblum,257
5.1,Rolando Elsdon,256
5.1,Miguela Scherme,256
5.1,Meredithe McElwee,256
5.1,Thor Privett,256
5.1,Lauree Mackie,256
5.1,Eziechiele Surmeir,256
5.1,Fifi Mariyushkin,256
5.1,Fraser Klarzynski,255
5.1,Edy Levi,255
5.1,Parnell Binner,255
5.1,Alex Southward,255
5.1,Nickolai Maides,255
5.1,Johnathan McAndie,255
5.1,Klaus Dyde,255
5.1,Nike McClurg,255
5.1,Jacinda Quene,254
5.1,Krisha Dancy,254
5.1,Evania Brisset,254
5.1,Nelia Colledge,254
5.1,Marris Laborda,254
5.1,Roxi Tamas,254
5.1,Casey Smedmore,254
5.1,Betteanne Bucknell,254
5.1,Livvy Lillee,254
5.1,Curr Peattie,254
5.1,Adrian Lethcoe,254
5.1,Drew Andrassy,253
5.1,Paula Aspinwall,253
5.1,Anthea Fisk,253
5.1,Lilli Strattan,253
5.1,Melamie Skillern,253
5.1,Darsey Buckie,253
5.1,Marcile Storcke,253
