generation,name,score
8.1,Miriam Penkman,139
8.1,Rozele Wildblood,114
8.1,Myrle Anstiss,114
8.1,Theodora Slinn,113
8.1,Madelyn Ferrandez,112
8.1,Ashien Pauluzzi,111
8.1,Osbourn Zupo,110
8.1,Osbourn Lindeman,109
8.1,Norine Switsur,108
8.1,Johnette Lefeuvre,108
8.1,Linn Geer,107
8.1,Claude Elmhirst,107
8.1,Davita Hess,105
8.1,Pattin Molyneux,104
8.1,Ninette Viste,102
8.1,Patience Prynne,102
8.1,Earl Corris,101
8.1,Kayne Blaycock,101
8.1,Maje Perrone,101
8.1,Aeriel Fadden,100
8.1,Harrison Humes,99
8.1,Averyl Southcott,99
8.1,Pammy Gosenell,99
8.1,Gabriellia Tregensoe,99
8.1,Koralle Corden,98
8.1,August Mariyushkin,97
8.1,Jerrilyn Rozzell,97
8.1,Bonnie Dugmore,97
8.1,Georas Rule,97
8.1,Hillery Adderson,97
8.1,Wolfgang Murrock,97
8.1,Merci Bengal,96
8.1,Waite Branford,96
8.1,Adore Diem,96
8.1,Lura Adamovich,96
8.1,Martguerita Gemelli,96
8.1,Piggy Sailor,96
8.1,Griffin Pittson,95
8.1,Lanie Stedson,95
8.1,Arnold Perch,95
8.1,Nevin Kearn,95
8.1,Hurlee MacAscaidh,95
8.1,Christie Shane,95
8.1,Jehu Berkelay,95
8.1,Cristi Pearsall,95
8.1,Demetria Pithie,94
8.1,Ezra Penas,94
8.1,Easter Callar,94
8.1,Harriet Buckam,94
8.1,Frannie Byllam,94
8.1,Beatrix Braferton,94
8.1,Gina Blurton,93
8.1,Ardis Curror,93
8.1,Jonas Harmond,93
8.1,Ebony Steele,93
8.1,Parnell Crosby,93
8.1,Henderson Privett,93
8.1,Haslett Petrashov,93
8.1,Archy Dawltrey,92
8.1,Jessey Rankling,92
8.1,Ivory St. Clair,92
8.1,Libbie Clemmen,92
8.1,Frasier Grzegorek,92
8.1,Lizabeth Broggini,91
8.1,Henderson Abbett,91
8.1,Chantal Quittonden,91
8.1,Elsi Aylmer,91
8.1,Nelia Van Halen,91
8.1,Lanette Kenworthey,91
8.1,Byrann Shenley,90
8.1,Giselbert Adamovich,90
8.1,Ellen Benza,90
8.1,Gerardo Adamovich,90
8.1,Lotte Rutland,89
8.1,Hewett Mabbott,89
8.1,El Railton,89
8.1,Malorie Marmyon,89
8.1,Hewett Van der Velde,89
8.1,Halley Leckey,89
8.1,Nolana Blakemore,89
8.1,Wilhelmine Nutbean,89
8.1,Colet Mingauld,89
8.1,Gayle Rogan,89
8.1,Hobie Zupo,88
8.1,Clarissa Steele,88
8.1,Mandi Mosdill,88
8.1,Terence Catford,88
8.1,Devi Corns,88
8.1,Clayson Dankersley,88
8.1,Ange Riply,88
8.1,Matty Londors,87
8.1,Reynold Tabb,87
8.1,Candice Mariyushkin,87
8.1,Marney Duggan,87
8.1,Vanny Blant,87
8.1,Chaunce Melly,87
8.1,Eugine Ruppelin,87
8.1,Michel Chander,87
8.1,Nolana Iddy,87
8.1,Dacie Tuther,87
8.1,Kellia Hemmingway,87
8.1,Nevin Mingay,87
8.1,Justus Coppledike,87
8.1,Elladine Drivers,87
8.1,Kimberlyn Antonignetti,87
8.1,Bondy MacLaverty,87
8.1,Maryanna Chamley,87
8.1,Matt Digle,86
8.1,Dionis Angier,86
8.1,Gilly Beebe,86
8.1,Mozelle Endicott,86
8.1,Goldi Monksfield,86
8.1,Ange Hartin,86
8.1,Randy Blakemore,86
8.1,Kirsten Blacklock,86
8.1,Rainer Seabon,86
8.1,Wolfgang Behrendsen,86
8.1,Ninette Estabrook,86
8.1,Briggs McKissack,86
8.1,Jennette Ivashev,86
8.1,Matty Assiter,86
8.1,Raimondo Copley,86
8.1,Carolee Riddell,86
8.1,Jacinda Stivey,85
8.1,Evania Raecroft,85
8.1,Pavia Langland,85
8.1,Gloriana Dahlberg,85
8.1,Ram Bigrigg,85
8.1,Kelby Conroy,85
8.1,Haslett Schoular,85
8.1,Murry Peel,85
8.1,Andreana Ready,85
8.1,Mahmud Moult,85
8.1,Terence Lowre,85
8.1,Catherine Vigers,85
8.1,Patty Asson,85
8.1,George Southward,85
8.1,Daniel McRobert,85
8.1,Hirsch Endicott,85
8.1,Gayle Raddenbury,85
8.1,Dorella Fusco,85
8.1,Wittie Adams,85
8.1,Holly Iamittii,84
8.1,Marnia Berkelay,84
8.1,Kirbie Gelder,84
8.1,Rosmunda Penkman,84
8.1,Christy Novkovic,84
8.1,Dall Mingay,84
8.1,Tabby Latch,84
8.1,Robinette Kime,84
8.1,Genovera Whimper,84
8.1,Cornie Loxley,84
8.1,Milt Aggas,84
8.1,Shayna Southward,84
8.1,Dina St. Clair,84
8.1,Zack Pessel,84
8.1,Jae Balassa,84
8.1,Ludovika Gripton,84
8.1,Raina Glasebrook,84
8.1,Melody Piercey,84
8.1,Justen Burdus,84
8.1,Bebe Lamplugh,83
8.1,Herb MacArd,83
8.1,Gayla Gemelli,83
8.1,Rianon Isoldi,83
8.1,Roselia Jannings,83
8.1,Adrian Petrina,83
8.1,Elladine Prayer,83
8.1,Kinnie Oxburgh,83
8.1,Jacky Fisk,83
8.1,Eziechiele Moult,83
8.1,Mahmud Paskin,83
8.1,Coraline Vazquez,83
8.1,Maressa Bowring,83
8.1,Ninette Kiddy,83
8.1,Nariko Liebermann,83
8.1,Ilaire Hunnisett,83
8.1,Melamie St. Clair,83
8.1,Ari Leverson,83
8.1,Maryanna Chamley,83
8.1,Daniel Backson,83
8.1,Jeri O'Flaherty,83
8.1,Helyn Tomenson,83
8.1,Arleen Riply,83
8.1,Pattin McIlvaney,83
8.1,Bonnee Ruppelin,83
8.1,Lanette Skayman,83
8.1,Orland Bocock,83
8.1,Scot Grimwade,82
8.1,Rancell Citrine,82
8.1,Ofella France,82
8.1,Bernardina Giacobazzi,82
8.1,Theadora Elmhirst,82
8.1,Perrine Gooda,82
8.1,Dehlia Lillow,82
8.1,Ivory Knaggs,82
8.1,Kassia Albro,82
8.1,Elmo Farra,82
8.1,Alister Kesterton,82
8.1,Layney Vasyutin,82
8.1,Rafaello Tewkesbury,82
8.1,Ebony Chrismas,82
8.1,Kelley Eccleshare,82
8.1,Alejandrina Sictornes,82
8.1,Karyn Skillern,82
8.1,Roselia Liebermann,81
8.1,Phillie Eastman,81
8.1,Nelle Sikora,81
8.1,Portie Sherrell,81
8.1,Marnia Mulkerrins,81
8.1,Paul Scouse,81
8.1,Rosmunda Dekeyser,81
8.1,Elle Deane,81
8.1,Xylia Foulds,81
8.1,Mara Riply,81
8.1,Reid Paiton,81
8.1,Essy Hullbrook,81
8.1,Hillel Pullinger,81
8.1,Jacquenetta Grantham,81
8.1,Pavla Morant,81
8.1,Mara Ossenna,81
8.1,Patrick Pearsall,81
8.1,Malissa Solly,81
8.1,Sherie Wyllcocks,81
8.1,Greggory Halstead,81
8.1,Jackson MacLaverty,81
8.1,Roxi Berzons,81
8.1,Inge Taylo,81
8.1,Hervey Duley,81
8.1,Dareen Atthow,81
8.1,Penni Presho,81
8.1,Ardath Ready,80
8.1,Say Consterdine,80
8.1,Nelle Beardsell,80
8.1,Earl Blaylock,80
8.1,Violet Overstone,80
8.1,Tallie Mergue,80
8.1,Hewett St. Clair,80
8.1,Tony Gooderridge,80
8.1,Hillie Rodenborch,80
8.1,Curcio Mingauld,80
8.1,Vidovik Finan,80
8.1,Gayla Ferreira,80
8.1,Thain Bulley,80
8.1,Carmine Leverson,80
8.1,Adel Jenik,80
8.1,Carola Summerson,80
8.1,Holly Grolmann,80
8.1,Catherine Illingworth,80
8.1,Sabine Grave,80
8.1,Cassey Hearmon,80
8.1,Erinna Hunsworth,80
8.1,Elle Seabon,80
8.1,Yurik MacAscaidh,80
8.1,Patience Jiggen,80
8.1,Portie Idney,80
8.1,Jerrilyn O'Caine,79
8.1,Gerardo Argyle,79
