generation,name,score
1.2,Benedetto Otridge,124
1.2,Klaus Blant,116
1.2,Mattie Cutting,111
1.2,Olav Bumpass,111
1.2,Persis Petrashov,107
1.2,Nonah Rogeon,106
1.2,Carita Petrashov,105
1.2,Roxana Breinl,104
1.2,Vivyanne Adderson,104
1.2,Margette Switsur,103
1.2,Yurik Kime,103
1.2,Edyth Trimnell,102
1.2,Melody MacMeanma,102
1.2,Florenza Capeling,102
1.2,Marketa Thripp,102
1.2,Lauree Klimontovich,101
1.2,Mireille Itzig,101
1.2,Yvonne Levi,101
1.2,Kimberlyn Ducket,101
1.2,Adi Gian,101
1.2,Perrine Riddell,100
1.2,Brandea Voelker,100
1.2,Wit McElwee,100
1.2,Kimbra Tomenson,99
1.2,Georgi Kleeborn,99
1.2,Adolpho Trewhella,99
1.2,Lelia Meates,98
1.2,Cornie Hanaford,98
1.2,Evelyn Ruhben,98
1.2,Peggy Tabb,98
1.2,Alexander Eilert,98
1.2,Murry Servante,97
1.2,Curr Sibbering,97
1.2,Sibley Capeling,97
1.2,Berty Skillern,97
1.2,Corrina Saltman,97
1.2,Philippa Statter,97
1.2,Ninette Sketh,97
1.2,Herb Kiddy,96
1.2,Deanne Forsdike,96
1.2,Anet Crumly,96
1.2,Ofelia Lamont,96
1.2,Bernie Baude,96
1.2,Ilaire Legrave,95
1.2,Cchaddie Houliston,94
1.2,Gaynor Sebrook,94
1.2,Ondrea McCaughren,94
1.2,Greggory Gasker,94
1.2,Maje Jullian,93
1.2,Delainey Moultrie,93
1.2,Pattin Pullar,92
1.2,Deena Vasyutin,92
1.2,Farrel Lamplugh,92
1.2,Zachariah Cesaric,92
1.2,Jerrilyn Cornbill,92
1.2,Tabbi Byllam,92
1.2,Lelia Bangham,91
1.2,Juieta Loraine,91
1.2,Appolonia Mingauld,91
1.2,Aloysia Rydeard,91
1.2,Lee Lillow,91
1.2,Judy Southcott,91
1.2,Mella De Normanville,91
1.2,Maressa Jorden,91
1.2,Freddy Ulster,90
1.2,Kimberlyn Beardsell,90
1.2,Rosemary Josselsohn,90
1.2,Hedwig Morston,90
1.2,Elsi Adderson,90
1.2,Coralyn Jacqueminet,90
1.2,Adelice Rosten,90
1.2,Isabella O'Caine,89
1.2,Koralle Pearde,89
1.2,Blinnie Gniewosz,89
1.2,Muffin Wannan,89
1.2,Theadora Napper,89
1.2,Wilfrid Berzons,89
1.2,Curr Angier,89
1.2,Rafaello Duggon,89
1.2,Lenna MacWilliam,88
1.2,Penny Isoldi,88
1.2,Albert Kurten,88
1.2,Drusilla Mosdill,88
1.2,Normy Ogley,88
1.2,Claire Dahlberg,88
1.2,Wendi Dugmore,88
1.2,Wrennie Maton,88
1.2,Marnia Kneaphsey,88
1.2,Henryetta Aggas,87
1.2,Margot Sommerville,87
1.2,Linn Lamplugh,87
1.2,Theodor Wrangle,87
1.2,Zachariah Blaylock,87
1.2,Hunt Stivers,86
1.2,Jere Bourne,86
1.2,Kelby Dreelan,86
1.2,Regan Bengal,86
1.2,Arnold Sedger,86
1.2,Gloriane Tong,86
1.2,Nikola Montfort,86
1.2,Win Illingworth,86
1.2,Loni Ginnally,86
1.2,Carmine Maghull,86
1.2,Lynnell Perrone,85
1.2,Nissie Cairney,85
1.2,Tabbi Bigham,85
1.2,Carola Suckling,85
