generation,name,score
7.2,Perrine Dyde,226
7.2,Zita Kime,197
7.2,Alexander Maber,190
7.2,Bev Garley,187
7.2,Prudi Creswell,186
7.2,Elsy Vanetti,184
7.2,Theodora Hearthfield,183
7.2,Glynn Mergue,182
7.2,Adrian Gooda,181
7.2,Warren Aspinwall,179
7.2,Bernadine Stoney,178
7.2,Odette Coppledike,178
7.2,Austine Mussared,178
7.2,Jeramey Jurczyk,177
7.2,Verina Beevens,176
7.2,Elwin Sictornes,174
7.2,Mercedes Grave,174
7.2,Ahmad Digle,173
7.2,Lotte McKissack,172
7.2,Patty Latch,168
7.2,Ingar Grigoryev,168
7.2,Gloriana Quarrie,168
7.2,Paolo Brettle,168
7.2,Ronnie Habbert,167
7.2,Lauren Shulver,166
7.2,Curcio McNeillie,166
7.2,Theda Bailess,166
7.2,Quintina Blackler,166
7.2,Dag Houliston,166
7.2,Bartholomeo Buesden,166
7.2,Ashien Crowd,165
7.2,Cornie Balcock,165
7.2,Kim O'Caine,165
7.2,Andreana Calcott,165
7.2,Kamillah Bullocke,165
7.2,Rad Nisbith,165
7.2,Pietro Aggas,164
7.2,Jae Duran,164
7.2,Deedee Deem,164
7.2,Linnet Lepick,164
7.2,Gabriellia McFetridge,164
7.2,Justus Belasco,163
7.2,Ilise Presho,163
7.2,Robinette Duprey,163
7.2,Tiertza Raddin,163
7.2,Nicholas Ruskin,163
7.2,Kevon Biasetti,162
7.2,Victor Lippiatt,162
7.2,Conan Kearn,162
7.2,Klaus Laroze,161
7.2,Juieta Smedmore,161
7.2,Verina Scouse,160
7.2,Haywood Perch,160
7.2,Ike Wardle,160
7.2,Adam Pettiford,160
7.2,Malorie Gimblet,159
7.2,Margette Itscowicz,159
7.2,Alonso Fossey,159
7.2,Philippa Lymer,159
7.2,Sibley Jentzsch,159
7.2,Druci Blasing,159
7.2,Estelle Skepper,159
7.2,Penni Crowd,158
7.2,Spenser Whitham,158
7.2,Lem MacLeod,158
7.2,Pavla Korn,158
7.2,Tove Barthelmes,158
7.2,Audre Loraine,158
7.2,Catarina Aspinwall,157
7.2,Eba Tuther,157
7.2,Dido Pettiford,157
7.2,Jacky Fenner,157
7.2,Portie Braferton,157
7.2,Nissie Blaycock,157
7.2,Nonah MacAscaidh,156
7.2,Elnar Hairsnape,156
7.2,Elmo Dewire,156
7.2,Wendell Wyllcocks,156
7.2,Michel Selvester,156
7.2,Ryun Tomenson,156
7.2,Shem Fayter,156
7.2,Lyle Baribal,156
7.2,Albert Bigrigg,155
7.2,Ilise Cressor,155
7.2,Reid Bucknell,155
7.2,Annissa Coping,155
7.2,Anatollo Menat,155
7.2,Ron Puckham,155
7.2,Saundra Lundon,155
7.2,Padraig Matussevich,155
7.2,Lalo Becke,155
7.2,Lauren Coneybeare,154
7.2,Holly Standering,154
7.2,Gaynor Janney,154
7.2,Theadora McClurg,154
7.2,Henryetta Berkelay,154
7.2,Parnell Benza,154
7.2,Red Marriott,154
7.2,Araldo Perrone,153
7.2,Rosaleen Marriner,153
7.2,Eba Pindell,153
7.2,Candice Baggallay,153
7.2,Matt Keitley,153
7.2,Freddi Dekeyser,153
7.2,Ulrike McClurg,153
7.2,Reid Buckie,153
7.2,Madelaine Josselsohn,152
7.2,Emelda Mulkerrins,152
7.2,Jerrie Sutty,152
7.2,Libbie Axe,152
7.2,Constantine Echallie,152
7.2,Rene Marchington,152
7.2,Ania Haton,151
7.2,Kamillah Dungay,151
7.2,Bonnee Lilburn,151
7.2,Ari Dradey,151
7.2,Hedwig Petrina,151
7.2,Catlaina Ruffli,151
7.2,Mozelle Kopp,151
7.2,Trefor Oliveti,151
7.2,El Penas,151
7.2,Anson Snalham,151
7.2,Roselia Colling,151
7.2,Ofelia Fridaye,150
7.2,Moishe Prinett,150
7.2,Claude Tefft,150
7.2,Cinda Balfre,150
7.2,Oswald Jorden,150
7.2,Cristi Gilders,150
7.2,Corrinne Hurl,150
7.2,Helyn Bourley,150
7.2,Billie Gildersleaves,149
7.2,Kelby Bigglestone,149
7.2,Paula Ferneley,149
7.2,Berty Orrett,149
7.2,Claire Kesterton,149
7.2,Dina Eagers,149
7.2,Bord Gellan,149
7.2,Glen Knaggs,149
7.2,Ferris Arlt,149
7.2,Dall Gooderridge,149
7.2,Davita Rutland,149
7.2,Karita Beseke,149
7.2,Raimondo Meffen,148
7.2,Aileen Ashford,148
7.2,Romona Plowell,148
7.2,Leanna Cairney,148
7.2,Veronique Sewill,148
7.2,Demetra Phillimore,148
7.2,Abran Gemelli,148
7.2,Fulton Carlo,148
7.2,Chaunce O'Lyhane,148
7.2,Karalee Wickardt,148
7.2,Juliana Bourne,148
7.2,Melamie Stewart,148
7.2,Kassia Drivers,148
7.2,Malorie Elsdon,148
7.2,Shir Kime,148
7.2,Lamont Shitliff,147
7.2,Clim Hunsworth,147
7.2,Danni Presho,147
7.2,Jennette La Padula,147
7.2,Ikey Allwright,147
7.2,Deeanne Lovelady,147
7.2,Nicko Jiggen,147
7.2,Mae Melly,147
7.2,Maddy Bigly,147
7.2,Bonnee McCuffie,147
7.2,Yankee Sandeford,147
7.2,Rosella Keitley,147
7.2,Valentina Puddephatt,147
7.2,Pattie Tredget,147
7.2,Easter Laver,147
7.2,Catherine Tregensoe,147
7.2,Gerome Donohue,147
7.2,Jerrilyn Spencley,147
7.2,Mahmud Foulds,147
7.2,Urban Monksfield,147
7.2,Mahmud Le Grand,147
7.2,Zack Sewill,146
7.2,Pietro Baribal,146
7.2,Phillie Tewkesbury,146
7.2,Dalila Trencher,146
7.2,Roderick Freddi,146
7.2,Aloysia Pellamonuten,146
7.2,Erda Flay,146
7.2,Penn Massei,145
7.2,Genovera Petrashov,145
7.2,Dalt Orrett,145
7.2,Ameline Gian,145
7.2,Berty Londors,145
7.2,Vidovik Frier,145
7.2,Harli Beneze,145
7.2,Libbie Mingay,145
7.2,Clarissa Goshawk,145
7.2,Taffy Clethro,145
7.2,Tallie Privett,145
7.2,Kathleen Sherwen,145
7.2,Coralyn Enrdigo,145
7.2,Saundra Gooda,145
7.2,Sherlocke Koppel,145
7.2,Nanine Andrassy,145
7.2,Nikola Marmyon,145
7.2,Cyndy Van Halen,144
7.2,Timothee Matussevich,144
7.2,Jae Jeckells,144
7.2,Viviana Merring,144
7.2,Ashil Hunnaball,144
7.2,Briggs Berzons,144
7.2,Cesaro Dansie,144
7.2,Nelle Byllam,144
7.2,Nicko Kime,144
7.2,Tally Aguirrezabala,144
7.2,Lauren Heifer,144
7.2,Verina Slinn,144
7.2,Helyn Pardue,144
7.2,Bernie Carne,144
7.2,Persis Jiroutka,144
7.2,Kizzie Shulver,143
7.2,Dianemarie McCrory,143
7.2,Violetta Tree,143
7.2,Rozele Ruhben,143
7.2,Celina Abramsky,143
7.2,Mercedes Itzig,143
7.2,Jaimie Lidster,143
7.2,Meara Finan,143
7.2,Romona Johann,143
7.2,Dalila Mateo,143
7.2,Aloysia Ormond,143
7.2,Regan Chesswas,143
7.2,Jeremias Lowre,143
