generation,name,score
6.2,Roman Aggas,168
6.2,Oralie Fryett,153
6.2,Nathaniel Raecroft,151
6.2,Cordie Mackie,148
6.2,Nissie Cafe,145
6.2,Ikey Sherrin,144
6.2,Theda Lilburn,143
6.2,Bernardine Railton,143
6.2,Gusella Hearst,143
6.2,Regan Dorrity,143
6.2,Shane Anstiss,142
6.2,Fay Deware,142
6.2,Sibley Issakov,142
6.2,Alair Burdus,140
6.2,Elladine Blasing,140
6.2,Mignon Gatsby,139
6.2,Aretha Dennert,139
6.2,Loni Krienke,139
6.2,Gherardo Vasilov,138
6.2,Ilaire Rosenblum,138
6.2,Ronny Hunnisett,138
6.2,Drew Beardsell,137
6.2,Laurie Vedekhin,137
6.2,Rochette Spencley,137
6.2,Laetitia Oades,136
6.2,Allina Southward,136
6.2,Marketa Archbell,135
6.2,Bonnie Kenworthey,135
6.2,Fidole Hemmingway,135
6.2,Luce Iamittii,135
6.2,Jeremias Matussevich,135
6.2,Domeniga Hastings,135
6.2,Ahmed Endicott,135
6.2,Rosemary Hunnisett,135
6.2,Fredra Lambdin,135
6.2,Darsey Sparks,135
6.2,Rooney Standering,134
6.2,Marylinda Hillitt,134
6.2,Aloysia Congdon,133
6.2,Kamilah Trimnell,133
6.2,Shelba Wyllcocks,133
6.2,Kathleen Duran,133
6.2,Dareen Farra,132
6.2,Jillie Lefeuvre,132
6.2,Kimbra Statter,132
6.2,Randal Stonman,132
6.2,Luz Seckington,132
6.2,Lonnie Gooderridge,132
6.2,Bard Perrone,131
6.2,Ludovika Culkin,131
6.2,Wendeline Lippiatt,131
6.2,Herve Berzons,130
6.2,Vachel Loxley,130
6.2,Saloma Drivers,130
6.2,Griffin Fadden,130
6.2,Vera Lethcoe,130
6.2,Maynord Shervil,130
6.2,Deeanne Abrashkov,130
6.2,Lanette Petrishchev,130
6.2,Ragnar Crudgington,129
6.2,Aurthur Fossey,129
6.2,Addison Harker,129
6.2,Maryanna Andrzej,128
6.2,Adolpho Luigi,128
6.2,Xenia Enrdigo,128
6.2,Kendrick Gosenell,128
6.2,Margarita Murty,127
6.2,Dom Chomicki,127
6.2,Tabbi Bulley,127
6.2,Neysa Isbell,127
6.2,Gayle Downage,127
6.2,Risa Corten,127
6.2,Vin Asty,127
6.2,Oralie Youngs,127
6.2,Elbert Bangham,127
6.2,Zia Sandeford,127
6.2,Byrann MacMeanma,127
6.2,Philippa Blasing,126
6.2,Willy Napper,126
6.2,Karyl Duley,126
6.2,Burch Wibrew,126
6.2,Inger Nutbean,126
6.2,Patience Redd,126
6.2,Barrie Bunworth,125
6.2,Ofella Rankling,125
6.2,Emlynn Adderson,125
6.2,Janetta Mathiassen,125
6.2,Ameline Buckam,125
6.2,Lee Stickells,125
6.2,Cherye Boggers,125
6.2,Ulrike Van Oord,125
6.2,Britteny Rosenbush,125
6.2,Raina Bourley,125
6.2,Kettie Buckam,125
6.2,Ameline Skillern,125
6.2,Ashlin Ferneley,125
6.2,Prudi Lynn,124
6.2,Cordie Jeckells,124
6.2,Wendeline Garley,124
6.2,Lelia Gooda,124
6.2,Wit Perrone,124
6.2,Eudora Tabb,124
6.2,Ashlee Koppel,124
6.2,Karita Ceschelli,124
6.2,Margette Hearmon,124
6.2,Mel Crutchfield,124
6.2,Curcio Mellodey,124
6.2,Shayna Halston,124
6.2,Aloysia Oliveti,123
6.2,Pollyanna Aggas,123
6.2,Chaunce Hannay,123
6.2,Hakim Burkart,123
6.2,Wiatt Muckersie,123
6.2,Patience Hewkin,123
6.2,Maurise Brounsell,123
6.2,Yurik Scarasbrick,123
6.2,Coraline Loxley,123
6.2,Peder Van Halen,123
6.2,Tiphani Bagnall,123
6.2,Paul Surmeir,123
6.2,Sidney Clethro,122
6.2,Lalo Rotham,122
6.2,Rosella Hamblen,122
6.2,Bernie Sherrell,122
6.2,Alexei Labrum,122
6.2,Wayland Dudden,122
6.2,Clim Hingeley,122
6.2,Brita Ulster,122
6.2,Beltran Riply,122
6.2,Adel Wayper,122
6.2,Patty Brayson,122
6.2,Adolpho Jowle,122
6.2,Eziechiele Acarson,122
6.2,Cesaro Blaylock,122
6.2,Britteny Peel,121
6.2,Parsifal Klimontovich,121
6.2,Catherin Belverstone,121
6.2,Prudi Edwards,121
6.2,Shirlene Chagg,121
6.2,Reynold Monaghan,121
6.2,Kim Harnes,121
6.2,Danni Bonnick,121
6.2,Skipper Very,121
6.2,Caitrin Downage,121
6.2,Lydia O'Dunneen,121
6.2,Lanette Fraczek,121
6.2,Otto Trimnell,121
6.2,Nelia Hillitt,121
6.2,Betteanne Standering,121
6.2,Ange Semechik,120
6.2,Carmelia Grout,120
6.2,Moishe Pebworth,120
6.2,Noelle Barnwille,120
6.2,Tallie Very,120
6.2,Eugine Kime,120
6.2,Dido Leece,120
6.2,Cristen Gallehock,120
6.2,Doti Satteford,120
6.2,Georgie Stockau,120
6.2,Celinka Froschauer,120
6.2,Dani Twiddell,120
6.2,Kim MacLaverty,119
6.2,Druci Pithie,119
6.2,Benedetto Palmer,119
6.2,Adrian Blakemore,119
6.2,Odette Brounsell,119
6.2,Brita Maides,119
6.2,Rianon Londors,119
6.2,Rene Wildblood,119
6.2,Thurstan Krier,119
6.2,Ashien Jennick,119
6.2,Antin Ginnally,119
6.2,Druci Liebermann,119
6.2,Tony Gian,119
6.2,Claire Burbury,119
6.2,Viviana Mackelworth,119
6.2,Yankee Dutnell,119
6.2,Fredra Oxburgh,118
6.2,Lilllie Rosenblum,118
6.2,Caitrin Palmer,118
6.2,Nat Ferreira,118
6.2,Herve Novkovic,118
6.2,Ikey Bailess,118
6.2,Carleton Ruhben,118
6.2,Kit Calvard,118
6.2,Georas Pardue,118
6.2,Bartholemy Beardsdale,118
6.2,Nolana Suckling,118
6.2,Bartholomeo Sebrook,118
6.2,Gusella Dufall,118
6.2,Lizabeth Slocket,118
6.2,Adore Clother,118
6.2,Sherie Congdon,118
6.2,Bernie Loveitt,118
6.2,Doti Wayper,118
6.2,Suzy Abrashkov,117
6.2,Matt Robillard,117
6.2,Karita Lethcoe,117
6.2,Ferne Piller,117
6.2,Ofella Bartaloni,117
6.2,Giustino Mackelworth,117
6.2,Gerardo Ironmonger,117
6.2,Gisela Sparks,117
6.2,Wit Congdon,117
6.2,Adel Sailor,117
6.2,Oralie Mabbott,117
6.2,North Cesaric,117
6.2,Kassia Prayer,117
6.2,Anson Wanne,117
6.2,Gayleen Duley,117
6.2,Orelle Bigglestone,117
6.2,Rafaello Trittam,117
6.2,Alika Moult,117
6.2,Griffin Kurten,116
6.2,Mirella Lambdin,116
6.2,Jillie Chander,116
6.2,Dina Palmer,116
6.2,Harper Moakes,116
6.2,Torry Ferrolli,116
6.2,Merci Stainton - Skinn,116
6.2,Hedwig Sebrook,116
6.2,Wit Dressel,116
6.2,Glenden Levi,116
6.2,Anatollo Ferrandez,116
6.2,Fidole Luigi,116
6.2,Josh Fransinelli,116
6.2,Elladine Rosten,116
6.2,Carmina Sewill,116
6.2,Jae Krienke,116
6.2,Agace Bootland,116
6.2,Mandi Chaff,116
6.2,Domeniga McNeillie,116
6.2,Curcio Sawer,116
6.2,Renell Forsdike,116
6.2,Xylia Sailor,116
6.2,Rancell Semechik,116
6.2,Kirbie Bramhill,116
6.2,Raffarty Barthrop,116
6.2,Nicholas Bramhill,116
6.2,Aretha Groocock,116
6.2,Nonah Grantham,115
6.2,Mireille Albro,115
6.2,Jacinda Jurczik,115
6.2,Veronique Wayper,115
6.2,Lesly Willey,115
6.2,Dorothy Freeborn,115
6.2,Nickolaus Corden,115
6.2,Quintina Forman,115
6.2,Karrie MacAscaidh,115
6.2,Ashien Wiles,115
6.2,Giordano Tefft,115
6.2,Aileen Gemelli,115
6.2,Lanette Atheis,115
6.2,Garrott Grave,115
6.2,Melody Baude,115
6.2,Patrick Shillingford,115
6.2,Greggory Very,115
6.2,Olav Dopson,115
6.2,Aurthur Wylam,115
6.2,Bengt Laugherane,115
6.2,Milt Freddi,115
6.2,Marius Tench,115
6.2,Lorrayne Bengal,115
6.2,Henryetta Paulich,115
6.2,Shir Robillard,114
6.2,Dita Abrashkov,114
6.2,Cesar Rapper,114
6.2,Pavia Adderson,114
6.2,Frasier Aspinwall,114
6.2,Goldi Harmond,114
6.2,Hillery Blackler,114
6.2,Normy Laroze,114
6.2,Justen Zanni,114
6.2,Willy Hairsnape,114
6.2,Bard Latham,114
6.2,Lamont Adamczyk,114
6.2,Kassia Thirlwall,114
6.2,Mozelle Burkart,114
6.2,Tom Postles,114
6.2,Nike Blurton,114
6.2,Carolee Arlt,114
6.2,Livvy Spencley,114
6.2,Jillie Pennings,114
6.2,Ruthanne Duprey,114
6.2,Kerri D'Antuoni,114
6.2,Andreana Belasco,114
6.2,Netty Wiltshire,114
6.2,Sidney Snadden,114
6.2,Henry Duplan,114
6.2,Dall Aylmer,113
6.2,Dolly Pardue,113
6.2,Davin Loraine,113
6.2,Deena Pennings,113
6.2,Vachel Grave,113
6.2,Odette Redd,113
6.2,Lilllie McCaughren,113
6.2,Averyl Hunsworth,113
6.2,Gina Fidilis,113
6.2,Carleton Montfort,113
6.2,Bengt Seckington,113
6.2,Candice Sketh,113
6.2,Erinna Van Halen,113
6.2,Caralie Grigoryev,113
6.2,Josiah Assiter,113
6.2,Jaimie Lippiatt,113
6.2,Rolando Toquet,113
6.2,Phillip Durnford,113
6.2,Celka Jewell,113
6.2,Consalve Morston,113
6.2,Emmey Ivashev,113
6.2,Madelaine Lean,113
6.2,Cristi Chessum,113
6.2,Rancell Benza,113
6.2,Bernardina MacLaverty,113
6.2,Maria Balcock,113
6.2,Sharl Vanetti,113
6.2,Sharl Fusco,113
6.2,Jeremie Jowle,113
6.2,Marylinda Witul,112
6.2,Nissie Ironmonger,112
6.2,Maryanna Whitham,112
6.2,Freddy Becke,112
6.2,Lanette Surmeir,112
6.2,Malorie Mingay,112
6.2,Wit Mc Cahey,112
6.2,Percival Jullian,112
6.2,Cyndy Becket,112
6.2,Marcile Hearthfield,112
6.2,Ninette Hanner,112
6.2,Jackson Norcock,112
6.2,Rochette St. Clair,112
6.2,Emily Bucknell,112
6.2,Ilise Pecha,112
6.2,Koralle D'Antuoni,112
6.2,Cati Goshawk,112
6.2,Ronny Eilert,112
6.2,Berty Bergeon,112
6.2,Tuckie Gregoletti,112
6.2,Ari Glander,112
6.2,Hedwig Meates,112
6.2,D'arcy Rotham,112
6.2,Berti Biasetti,112
6.2,Leanna Trewhella,112
6.2,Maje Gosenell,112
6.2,Ardath Leckey,112
6.2,Wini Kaiser,112
6.2,Violet Darko,112
6.2,Kelby Becke,112
6.2,Nikola Orrett,112
6.2,Ty Very,112
6.2,Nicoli O'Caine,111
6.2,Haslett Mabbott,111
6.2,Gilly Hearmon,111
6.2,Cathy Jeckells,111
6.2,Kizzie Pardue,111
6.2,Asher Itscowicz,111
6.2,Johnathan Merring,111
6.2,Mozelle Halstead,111
6.2,Sullivan Downage,111
6.2,Sergio Shervil,111
6.2,Britt Grolmann,111
6.2,Gayla Wanne,111
6.2,Alika Garley,111
6.2,Gerardo Dmych,111
